targets,yards_per_coverage_snap,draft_season,missed_tackles,catch_rate,team_name,tackles,coverage_percent,jersey_number,dropped_ints,player_game_count,eligible_season,grades_tackle,yards,receptions,forced_incompletion_rate,grades_coverage_defense,interceptions,snap_counts_coverage,grades_run_defense,snap_counts_pass_play,penalties,forced_incompletes,team,coverage_snaps_per_target,stops,declined_penalties,position,longest,missed_tackle_rate,grades_defense,yards_per_reception,grades_defense_penalty,player,franchise_id,yards_after_catch,avg_depth_of_target,pass_break_ups,qb_rating_against,coverage_snaps_per_reception,assists,grades_pass_rush_defense,player_id,touchdowns
102,1,2024,8,59.8,BLT,54,99.7,02,2,17,2024,60.6,656,61,10.8,62.8,3,690,63.9,692,5,11,BLT,6.4,14,0,CB,40,12.5,63.8,10.8,89,Nate Wiggins,3,188,10.7,9,73,10.8,2,54.7,144143,2
2,2,2025,3,100,KC,3,7.6,97,0,17,2025,59.9,41,2,0,59,1,22,66.7,290,1,0,KC,10.5,1,1,ED,34,50,58.5,20.5,89.7,Ashton Gillotte,16,40,0.5,0,79.2,10.5,0,48.7,144154,0
6,0.3,2025,2,66.7,JAX,2,96,25,0,11,2025,32.9,25,4,16.7,57.6,0,97,76.9,101,0,1,JAX,14.3,1,0,S,14,50,61.2,6.3,80.8,Rayuan Lane III,15,21,7.5,1,75,21.5,0,51,144326,0
14,3.2,2025,2,85.7,ATL,7,100,37,0,6,2025,56.5,196,12,0,38.1,0,68,55.2,68,1,0,ATL,4.4,2,0,CB,45,20,40.4,16.3,79.2,Cobee Bryant,2,21,15.1,0,142.6,5.2,1,,144575,1
10,0.6,2025,2,90,NO,10,87,28,0,12,2025,59.5,55,9,0,62.7,0,87,74.5,100,0,0,NO,8.5,2,0,LB,10,14.3,71.5,6.1,80.7,Danny Stutsman,20,45,-0.9,0,89.6,9.4,2,56.6,144632,0
30,1.3,2025,4,66.7,ATL,13,93.5,33,0,6,2025,36.1,231,20,3.3,52.8,1,188,36.4,201,1,1,ATL,5.8,5,0,CB,54,20,49.8,11.6,80.8,Billy Bowman Jr.,2,143,7.6,1,75.8,8.8,3,69.8,144638,0
0,0,2025,0,,GB,1,5.6,45,0,1,2025,27.5,0,0,,75.7,0,1,47.8,18,0,0,GB,,1,0,ED,,0,54.9,,76.4,Collin Oliver,12,0,,0,0,,0,53.5,144664,0
4,4.9,2025,0,100,SF,3,90.9,45,0,1,2025,78.9,49,4,0,47.9,0,10,61.9,11,0,0,SF,2.5,1,0,LB,28,0,50.2,12.3,69.9,Nickolas Martin,28,24,6.3,0,117.7,2.5,1,60,144667,0
1,1,2025,0,100,GB,1,5.1,99,0,13,2025,69.1,6,1,0,64.9,0,7,63,138,1,0,GB,6,1,1,ED,6,0,55.4,6,55.7,Barryn Sorrell,12,1,5,0,91.7,6,2,51.3,144739,0
87,1,2024,8,62.1,PHI,49,96.4,33,1,17,2024,64.1,635,54,16.1,79.7,2,649,72.5,673,6,14,PHI,7,18,4,CB,50,12.5,78,11.8,49.1,Cooper DeJean,24,328,9.7,14,78.5,11.4,7,58.8,144867,1
18,0.8,2025,8,88.9,MIA,19,96.2,11,0,16,2025,54,197,16,16.7,52.8,0,255,80.2,265,1,3,MIA,13.3,6,0,S,42,28.6,59,12.3,82.2,Dante Trader Jr.,17,135,3.9,1,130.8,15,1,38.1,144900,1
4,1.4,2024,5,100,MIA,2,9.7,44,0,15,2024,41.7,37,4,0,54.4,0,26,59,267,4,0,MIA,6.5,6,2,ED,17,71.4,54.8,9.3,31.9,Chop Robinson,17,7,7.8,0,144.8,6.5,0,59.4,144901,1
4,0.4,2023,4,100,TEN,8,97.9,30,0,5,2023,37.6,38,4,0,59.1,0,94,66.5,96,0,0,TEN,21.8,4,0,S,23,30.8,61.6,9.5,81.4,Kendell Brooks,31,13,7.5,0,145.8,21.8,1,56.6,144946,1
0,0,2025,1,,PIT,2,0.7,99,0,13,2025,51.7,0,0,,58.5,0,2,48.3,306,1,0,PIT,,4,0,DI,,33.3,49.9,,72.6,Derrick Harmon,25,0,,0,0,,0,55.2,144962,0
0,0,2024,4,,CHI,2,1.2,94,0,12,2024,51.3,0,0,,64.9,0,5,64.7,416,5,0,CHI,,6,1,ED,,57.1,62.9,,34.5,Austin Booker,6,0,,0,0,,1,63,144990,0
8,0.7,2025,2,75,BUF,9,98.6,37,0,11,2025,59.2,88,6,12.5,59.9,0,138,70,140,0,1,BUF,16.5,2,0,S,31,14.3,63.6,14.7,80.2,Jordan Hancock,4,37,7.5,1,150,22,3,65.6,145067,1
54,1.1,2025,5,63,ARZ,26,99.8,29,1,15,2025,34.5,410,34,14.8,61.2,3,402,35.4,403,6,8,ARZ,7.1,10,1,CB,32,15.2,55.6,12.1,56.8,Denzel Burke,1,123,11.4,5,81.6,11.2,2,58.5,145070,3
10,3.6,2025,0,80,PIT,4,20.5,33,0,17,2025,56.8,140,8,0,35.7,2,41,60.3,200,2,0,PIT,3.9,4,2,ED,29,0,53.8,17.5,43.1,Jack Sawyer,25,61,9.6,0,112.5,4.9,1,63,145071,1
1,2.8,2025,1,100,IND,0,5.1,91,0,12,2025,61.8,17,1,0,52.5,0,7,60.2,137,1,0,IND,6,0,0,ED,17,50,60.6,17,56.5,JT Tuimoloau,14,0,17,0,118.8,6,1,63.3,145074,0
0,0,2024,0,,CLV,0,2,51,0,9,2024,56.5,0,0,,59.1,0,2,30.8,99,0,0,CLV,,1,0,DI,,,41.3,,82.4,Michael Hall Jr.,8,0,,0,0,,0,62.3,145076,0
0,0,2025,0,,DET,0,0.4,91,0,17,2025,64.2,0,0,,59.7,0,1,53.8,226,0,0,DET,,1,0,DI,,,62.1,,86.1,Tyleik Williams,11,0,,0,0,,0,68.2,145080,0
0,0,2025,0,,NYJ,0,100,45,0,1,2025,71.7,0,0,,60,0,1,72.2,1,0,0,NYJ,,0,0,LB,,,77.4,,63.4,Kobe King,22,0,,0,0,,0,,145097,0
12,1.3,2025,3,100,HST,7,98.2,23,0,5,2025,42.8,143,12,0,55.8,0,111,71.3,113,0,0,HST,9.2,3,0,S,44,25,59.9,11.9,79.8,Jaylen Reed,13,87,5,0,144.1,9.2,2,58.3,145100,1
0,0,2025,0,,DAL,4,96.2,38,0,3,2025,86.9,0,0,,35.4,0,25,62.8,26,1,0,DAL,,0,0,S,,0,33.8,,75,Alijah Clark,9,0,,0,0,,0,60,145141,0
0,0,2023,0,,CAR,0,7.1,48,0,5,2023,71.9,0,0,,60.8,0,1,53.7,14,0,0,CAR,,0,0,ED,,,54,,75.7,Thomas Incoom,5,0,,0,0,,0,55.8,145694,0
3,3.7,2024,0,66.7,MIN,1,33.3,98,1,6,2024,73.9,22,2,33.3,71.9,0,6,56.2,18,0,1,MIN,2,1,0,ED,18,0,61.1,11,78,Bo Richter,18,21,3,1,88.2,3,0,56.6,145962,0
2,0.8,2025,0,100,GB,3,100,37,0,1,2025,85.1,27,2,0,60.7,0,38,73.5,38,0,0,GB,18,1,0,S,18,0,67.6,13.5,76.9,Johnathan Baldwin,12,2,12.5,0,118.8,18,0,,146214,0
1,0.2,2025,1,100,JAX,1,8,95,0,11,2025,63.6,1,1,0,53.7,0,7,74,88,2,0,JAX,5,2,2,ED,1,25,60.7,1,80.7,B.J. Green II,15,0,1,0,79.2,5,2,55.8,146277,0
6,1.4,2025,1,100,TEN,2,28.6,07,0,6,2025,67.7,47,6,0,40.9,0,36,53.7,126,0,0,TEN,5.5,0,0,ED,15,25,48.4,7.8,84.7,Oluwafemi Oladejo,31,28,3.2,0,99.3,5.5,1,52.4,146302,0
5,0.2,2025,0,20,LAC,1,97.6,46,0,5,2025,26.6,8,1,20,78.7,0,40,40.2,41,0,1,LAC,7.8,0,0,CB,8,0,71.9,8,76.4,Nikko Reed,27,9,14.4,1,39.6,39,0,59.1,146321,0
46,0.9,2025,6,89.1,CLV,42,86.3,49,0,16,2025,69.8,394,41,2.2,61.6,2,473,81.5,548,1,1,CLV,9.8,17,0,LB,42,10.2,74.4,9.6,64.9,Carson Schwesinger,8,289,2.4,1,98.7,11,11,69.9,146401,2
1,0.3,2025,0,100,HST,2,100,22,0,4,2025,78,7,1,0,65.2,0,25,75.1,25,0,0,HST,23,1,0,CB,7,0,68.7,7,76,Jaylin Smith,13,2,5,0,95.8,23,0,,146422,0
38,0.4,2024,5,50,HST,37,100,02,2,19,2024,81.3,281,19,18.4,62.7,5,717,85.6,717,2,7,HST,17.7,4,1,S,35,10.6,69.4,14.8,89.2,Calen Bullock,13,65,15.4,6,61.3,35.4,5,,146424,3
36,0.5,2024,5,61.1,BUF,43,95.7,24,1,19,2024,58.6,279,22,11.1,67.2,4,579,64.3,605,3,4,BUF,15.3,6,0,S,34,9.1,66.5,12.7,49.9,Cole Bishop,4,111,10.6,4,45.7,25.1,7,67,146454,0
7,1.2,2024,0,100,DEN,6,15.3,52,0,15,2024,76.5,40,7,0,91.3,0,35,60.1,229,0,0,DEN,4.7,7,0,ED,22,0,72.4,5.7,85.9,Jonah Elliss,10,49,-1.3,0,90.5,4.7,0,61.8,146458,0
29,0.7,2024,4,75.9,KC,18,94.9,21,0,17,2024,48.2,196,22,10.3,59,0,314,68.6,331,2,3,KC,10,9,0,S,24,16.7,62.2,8.9,53.2,Jaden Hicks,16,110,7.7,1,116.5,13.2,2,70.9,146512,2
14,0.7,2025,2,71.4,NYJ,9,78.9,51,0,12,2025,41,83,10,0,31.7,0,120,59.3,152,2,0,NYJ,8.2,3,1,LB,13,11.8,42.7,8.3,36.4,Francisco Mauigoa,22,54,4.5,0,110.1,11.5,6,59.8,146521,1
4,1.5,2025,1,75,KC,2,100,31,0,4,2025,29.9,29,3,0,84.6,0,20,68.5,20,0,0,KC,4.8,1,0,LB,14,33.3,85.7,9.7,74,Jeffrey Bassa,16,21,2.3,0,94.8,6.3,0,,146552,0
84,1.2,2024,6,58.3,NO,44,99.8,04,0,17,2024,44.8,676,49,16.7,71.4,3,597,60.4,598,5,14,NO,6.8,5,1,CB,49,10.7,69.5,13.8,68.5,Kool-Aid McKinstry,20,169,12.7,12,101.1,11.6,6,59.1,146602,8
41,1.7,2024,1,56.1,DET,20,99.5,06,0,8,2024,58,331,23,14.6,53.8,1,208,47.1,209,6,6,DET,4.7,5,3,CB,48,4.5,52.6,14.4,83.2,Terrion Arnold,11,70,15,4,88.6,8.4,1,58.3,146603,2
18,0.9,2024,5,72.2,MIN,9,24.4,15,0,17,2024,56.9,78,13,11.1,48.2,0,93,66.9,381,5,2,MIN,4.9,13,1,ED,16,31.3,65.5,6,46.8,Dallas Turner,18,45,2.7,1,80.3,6.8,2,70.2,146604,0
0,0,2025,0,,CLV,0,90.9,31,0,4,2025,30,0,0,,62,0,10,51.4,11,0,0,CLV,,1,0,S,,,59.9,,71.5,Donovan McMillon,8,0,,0,0,,0,72.5,146700,0
28,1.8,2025,4,71.4,MIA,11,89.4,33,0,12,2025,41.9,262,20,10.7,41.6,1,160,46.7,179,2,3,MIA,5.3,5,0,CB,33,23.5,40.8,13.1,82.8,Jason Marshall Jr.,17,159,10.3,3,109.5,7.4,2,48,146704,2
8,2.5,2025,1,75,GB,2,94.7,48,0,1,2025,67.5,86,6,12.5,39.8,0,36,79.1,38,0,1,GB,4.3,1,0,LB,26,20,54.2,14.3,74.6,Jamon Johnson,12,68,3.3,1,109.4,5.7,2,51.4,146721,0
1,11.3,2025,0,100,PHI,0,80,42,0,2,2025,,34,1,0,32.5,0,4,62,5,0,0,PHI,3,0,0,LB,34,,34,34,71.6,Smael Mondon Jr.,24,8,26,0,118.8,3,0,56.8,146725,0
66,0.7,2024,3,72.7,GB,39,97.5,20,0,18,2024,55.2,340,48,6.1,67,0,502,57,515,3,4,GB,7.2,20,1,S,22,5.9,64.9,7.1,59.1,Javon Bullard,12,234,4.6,3,89.2,9.9,9,59.6,146726,1
95,0.9,2024,3,53.7,HST,50,98.8,04,1,18,2024,74.6,554,51,16.8,77,4,686,84.9,694,7,16,HST,6.7,15,2,CB,39,4.9,79.8,10.9,68.9,Kamari Lassiter,13,181,13.4,14,71.1,12.6,8,63.4,146727,5
1,0.7,2025,0,100,MIN,0,77.8,57,0,3,2025,72.4,4,1,0,49,0,7,63.8,9,0,0,MIN,6,1,0,ED,4,,61.5,4,76.3,Chaz Chambliss,18,5,-1,0,122.9,6,0,72.9,146728,1
0,0,2025,0,,MIN,0,5.3,90,0,14,2025,42.6,0,0,,61.2,0,4,58.3,76,1,0,MIN,,1,0,DI,,,58.3,,60.4,Tyrion Ingram-Dawkins,18,0,,0,0,,0,58.8,146730,0
25,1.1,2025,2,60,BUF,10,99.5,31,0,11,2025,52.8,203,15,12,68,2,196,43.3,197,1,3,BUF,7.4,4,1,CB,38,16.7,64.3,13.5,84.5,Maxwell Hairston,4,26,17.4,3,92.2,12.3,0,66.7,146746,3
39,0.8,2024,2,79.5,CAR,24,86.8,32,0,12,2024,57.5,237,31,5.1,64.5,0,321,43.3,370,0,2,CAR,7.9,11,0,LB,32,6.3,56.4,7.6,83.9,Trevin Wallace,5,171,3.3,2,109.1,9.9,6,64.2,146747,2
0,0,2024,1,,JAX,0,3.5,94,0,13,2024,48.9,0,0,,57.3,0,7,51.8,198,4,0,JAX,,0,0,DI,,100,49.1,,9.7,Maason Smith,15,0,,0,0,,0,61.3,146774,0
0,0,2025,0,,BUF,0,7.7,94,0,2,2025,,0,0,,60,0,1,64.6,13,0,0,BUF,,0,0,ED,,,60.5,,78.5,Landon Jackson,4,0,,0,0,,0,52,146784,0
3,1.3,2025,1,100,IND,1,100,41,0,2,2025,41.8,28,3,0,46.4,0,22,66.2,22,1,0,IND,7,0,0,S,14,25,48.1,9.3,75,Trey Washington,14,22,2,0,105.6,7,2,,146822,0
1,1.1,2025,0,100,CAR,1,80,57,0,3,2025,54.5,17,1,0,57.8,0,16,41.8,20,0,0,CAR,16,1,0,LB,17,0,41,17,76.4,Bam Martin-Scott,5,14,3,0,158.3,16,0,53.4,146904,1
1,0,2025,1,0,BUF,1,1.1,98,0,14,2025,63,0,0,0,58.8,0,2,41.7,188,2,0,BUF,2,1,1,DI,,33.3,40,,45.9,T.J. Sanders,4,0,9,0,39.6,,1,50.6,146925,0
2,0.6,2024,1,100,GB,1,100,36,0,2,2024,37.7,12,2,0,60.8,0,20,79,20,0,0,GB,10,1,0,CB,7,50,67.6,6,75.5,Kamal Hadden,12,9,1.5,0,91.7,10,0,,146931,0
14,0.8,2023,2,85.7,LA,13,23.7,00,0,20,2023,68.9,119,12,0,63.8,0,148,77.8,624,2,0,LA,10.4,18,1,ED,46,11.1,83.6,9.9,74,Byron Young,26,82,3.2,0,102.1,12.1,3,81.2,146932,0
7,0.6,2025,3,71.4,LA,5,33,10,0,20,2025,60.9,53,5,14.3,60.1,0,98,73.4,297,3,1,LA,13.4,6,0,ED,28,33.3,71.7,10.6,39.1,Josaiah Stewart,26,30,4.3,1,93.2,18.8,1,72.5,147092,0
0,0,2024,0,,CIN,1,100,33,0,2,2024,80.9,0,0,,50.7,0,22,65.8,22,0,0,CIN,,0,0,S,,0,53.1,,73.4,Daijahn Anthony,7,0,,0,0,,0,,147537,0
27,1.3,2025,4,63,IND,18,100,35,0,10,2025,46.6,251,17,11.1,38.9,0,205,46.9,205,2,3,IND,7.3,1,2,CB,30,18.2,39.7,14.8,84.1,Johnathan Edwards,14,42,13.8,2,105.6,11.6,0,,148086,1
0,0,2025,0,,HST,0,100,81,0,1,2025,,0,0,,60,0,1,,1,4,0,HST,,0,1,WR,,,60,,66,Jayden Higgins,13,0,,0,0,,0,,150240,0
1,0.7,2025,0,100,JAX,2,90,24,0,2,2025,77.5,12,1,0,58.2,0,18,60,20,0,0,JAX,17,0,0,S,12,0,56.8,12,70.1,Cam'Ron Silmon-Craig,15,3,9,0,116.7,17,0,57.3,150938,0
9,2.4,2025,5,100,BLT,7,9.1,45,0,17,2025,58.1,95,9,0,28.7,0,40,47.1,439,0,0,BLT,4.3,7,0,ED,38,41.7,46.3,10.6,87.7,Mike Green,3,86,1,0,147.7,4.3,0,55.5,151084,1
24,0.4,2025,11,58.3,NO,30,99.6,33,1,17,2025,31.1,179,14,16.7,55.6,2,525,73.6,527,1,4,NO,20.9,5,0,S,53,24.4,62.5,12.8,89.5,Jonas Sanker,20,47,13.4,4,60.9,35.9,4,56.8,151097,1
0,0,2022,0,,KC,0,100,02,0,2,2022,,0,0,,76.5,0,10,60.7,10,0,0,KC,,0,0,CB,,,75.6,,80.9,Joshua Williams,16,0,,0,0,,0,,156083,0
9,1.4,2024,4,55.6,DEN,1,15,92,0,19,2020,57.4,55,5,0,52.7,2,42,73.8,280,1,0,DEN,4.4,3,1,ED,15,66.7,68,11,73.3,Dondrea Tillman,10,23,5.4,0,34.3,8,1,61.5,156124,0
25,1.2,2025,2,48,NYJ,13,99.4,23,0,7,2025,33.5,177,12,20,55.5,0,159,52.2,160,3,5,NYJ,6.1,2,0,CB,44,13.3,55.1,14.8,82.8,Azareye'h Thomas,22,59,13.7,3,84.9,12.7,0,60,156277,1
1,1.2,2024,0,100,DET,1,100,24,0,1,2024,80.7,14,1,0,73.5,0,12,60,12,0,0,DET,12,1,0,S,14,0,78,14,69.4,Loren Strickland,11,0,14,0,118.8,12,1,,156894,0
40,1.5,2025,4,57.5,TB,16,99.2,21,0,10,2025,40.3,344,23,15,50,0,241,35.5,243,4,6,TB,5.8,4,2,CB,72,17.4,47,15,84.3,Benjamin Morrison,30,118,14,3,110.8,10.1,3,47.9,156968,3
32,0.8,2025,3,75,PHI,33,86.6,30,0,16,2025,77,271,24,6.3,78.6,1,368,69.8,425,2,2,PHI,10.6,8,0,LB,72,7.3,76.2,11.3,65.9,Jihaad Campbell,24,185,4.5,2,97.3,14.1,5,60.2,157013,1
1,1.7,2025,1,100,SF,5,2.8,98,0,9,2025,60.1,12,1,0,61.5,0,7,59.3,252,2,0,SF,7,4,0,ED,12,16.7,54.7,12,71.9,Mykel Williams,28,0,12,0,116.7,7,0,51.9,157061,0
41,0.6,2025,5,65.9,BLT,40,98.3,24,1,17,2025,60.1,381,27,2.4,63.4,2,699,79.9,711,1,1,BLT,16.2,10,0,S,47,9.4,67.9,14.1,69.8,Malaki Starks,3,102,13,1,99.7,24.6,8,56.9,157069,3
8,1.8,2025,2,87.5,ATL,10,15.1,11,0,15,2025,66.2,87,7,0,43.8,0,50,81.3,332,1,0,ATL,6,10,0,ED,19,15.4,71.6,12.4,71.6,Jalon Walker,2,33,7.8,0,151.6,6.9,1,67,157070,1
37,1.2,2025,3,94.6,DAL,25,87,50,0,13,2025,69.9,332,35,0,40.9,0,288,38.5,331,0,0,DAL,7.2,9,0,LB,27,7.5,40,9.5,83.2,Shemar James,9,222,3.3,0,131.1,7.6,12,71.3,157749,3
77,1.4,2025,10,77.9,TB,43,94.3,25,1,17,2025,45.5,665,60,5.2,65.7,2,500,78.5,530,3,4,TB,6.1,21,0,CB,52,17.5,68.5,11.1,59.2,Jacob Parrish,30,351,7,3,104.8,7.9,4,60.2,157777,3
90,1.1,2025,10,74.4,SEA,52,88.9,03,0,17,2025,59,586,67,14.4,73.3,1,578,74.2,650,2,13,SEA,6,26,0,S,34,14.9,73.9,8.7,66.7,Nick Emmanwori,29,400,4.8,12,94,8.1,5,62.9,158121,2
1,0,2025,1,0,CLV,5,1.3,94,0,17,2025,39.1,0,0,0,67.5,0,6,62.4,453,1,0,CLV,5,5,0,DI,,14.3,68.7,,88.7,Mason Graham,8,0,-1,0,39.6,,1,62.2,158535,0
59,1,2025,6,67.8,ARZ,23,100,00,0,12,2025,51.2,425,40,18.6,60.7,0,449,61.2,449,6,11,ARZ,7.2,7,0,CB,31,17.1,60.8,10.6,58.2,Will Johnson,1,129,9.3,9,111.2,10.7,6,,158536,4
0,0,2025,1,,CIN,2,0.5,97,0,8,2025,29.7,0,0,,61,0,1,29.3,182,0,0,CIN,,2,0,ED,,33.3,41.2,,85.6,Shemar Stewart,7,0,,0,0,,0,56,158675,0
15,0.8,2025,1,60,JAX,12,100,12,0,7,2025,69.6,96,9,20,72.7,0,120,69,120,3,3,JAX,7.5,0,0,WR,17,7.7,73.2,10.7,81,Travis Hunter,15,37,11.5,2,78.8,12.6,0,,160766,0
0,0,2025,1,,LAC,1,1.5,99,0,18,2025,28.7,0,0,,55.3,0,4,67.1,271,1,0,LAC,,1,0,DI,,50,62.5,,73.2,Jamaree Caldwell,27,0,,0,0,,0,54.8,162505,0
31,1.5,2025,5,67.7,DAL,19,100,34,0,7,2025,38.1,295,21,12.9,34.6,0,210,48.1,210,5,4,DAL,6.2,3,1,CB,41,16.7,35.2,14,31.4,Shavon Revel,9,112,11.3,2,119.7,9.2,6,,162653,2
1,1.5,2025,1,100,MIA,4,1.2,90,0,17,2025,56.3,6,1,0,58.9,0,4,41.2,336,0,0,MIA,4,3,0,DI,6,20,48.4,6,87.6,Kenneth Grant,17,1,5,0,91.7,4,0,57.6,162816,0
3,0.2,2025,5,100,CAR,6,14.9,11,0,18,2025,44.4,11,3,0,75.8,0,67,63.9,449,1,0,CAR,21,9,1,ED,6,45.5,68,3.7,79.5,Nic Scourton,5,17,-2,0,81.9,21,0,61.6,162878,0
5,1.7,2025,2,80,ATL,2,8.6,27,0,17,2025,51,58,4,20,41.4,0,34,51.4,394,3,1,ATL,6.8,11,0,ED,19,50,56.2,14.5,53.1,James Pearce Jr.,2,54,1,1,115,8.5,0,64.2,163770,0
0,0,2025,1,,BUF,0,0.4,96,0,19,2025,54.3,0,0,,56.6,1,1,45.4,284,1,0,BUF,,1,0,DI,,33.3,58.9,,75.5,Deone Walker,4,0,,0,0,,2,78.3,163783,0
2,1.3,2025,3,100,NYG,4,6.3,51,0,17,2025,29.7,38,2,0,68.1,0,34,54.4,541,7,0,NYG,14.5,4,2,ED,27,27.3,74.7,19,25.5,Abdul Carter,21,20,9,0,118.8,14.5,4,84.5,164160,0
21,1.7,2025,1,90.5,TEN,15,90.8,23,0,8,2025,79.4,304,19,4.8,44.5,0,187,89.4,206,0,1,TEN,8.6,5,0,S,58,5.9,62.1,16,84.6,Kevin Winston Jr.,31,191,7.1,1,158.3,9.5,1,91.7,164192,3
0,0,2024,2,,MIN,2,1.7,50,0,16,2024,31.4,0,0,,65.8,0,3,56,178,2,0,MIN,,3,0,DI,,50,57.8,,57.3,Levi Drake Rodriguez,18,0,,0,0,,0,59.5,165670,0
2,2.2,2023,1,100,NYG,1,7.1,37,0,8,2023,76.3,13,2,0,61,0,7,41.8,98,0,0,NYG,3,1,0,ED,9,50,49.3,6.5,81.2,Caleb Murphy,21,12,0.5,0,93.8,3,0,55.1,169634,0
23,1.2,2024,1,56.5,NYJ,9,99.4,37,0,6,2024,67,176,13,17.4,47.1,0,157,79,158,5,4,NYJ,6.4,1,2,CB,31,9.1,53.6,13.5,81.6,Qwan'tez Stiggers,22,50,16.2,4,81.1,11.3,1,58.7,169764,0
5,0.6,2023,0,20,DET,2,100,38,0,3,2023,49.9,22,1,60,88.3,0,41,51,41,0,3,DET,7.6,1,0,CB,22,0,83,22,76.4,Nick Whiteside,11,24,13,3,85,38,0,,169772,1
1,1,2023,0,100,DET,1,37.9,53,0,9,2023,57.4,19,1,0,64.3,0,22,68.2,58,0,0,DET,20,2,0,ED,19,0,64.9,19,80.9,Trevor Nowaske,11,3,16,0,118.8,20,0,57.1,169859,0
